name,attack,attribute,defense,has_materials,has_name_condition,is_extra_deck,is_fusion,is_link,is_pendulum,is_synchro,is_xyz,link_markers,link_number,materials,monster_types,name_condition,number,pendulum_left,pendulum_right,pendulum_text,Type,stars,text
Togex,1600,EARTH,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,33878931,,,,Beast,5,An agile monster that rolls up to ram its opponents.
Token,---,DIVINE,---,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Token'],,,,,,Creator God,,This card can be used as any Token.
Tomohiro the Mountain Warrior,600,EARTH,1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,None,,,,Beast-Warrior,3,"You can Tribute 1 monster; inflict 500 damage to your opponent.""Missing out on a win is frustrating! Next time, aim at being the champ!"""
Tomozaurus,500,EARTH,400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,46457856,,,,Dinosaur,2,"Small but vicious, this monster even attacks its own kind."
Tongue Twister,400,DARK,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,91250514,,,,Fiend,6,"If this card was Tribute Summoned, when it is sent from the field to the Graveyard, draw 2 cards and remove this card from play."
Tongyo,1350,WATER,800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,69572024,,,,Fish,4,This monster captures other fish with its long tongue and sucks the energy out of them.
Toon Alligator,800,WATER,1600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,59383041,,,,Reptile,4,An alligator monster straight from the cartoons.
Toon Ancient Gear Golem,3000,EARTH,3000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"['Toon', 'Effect']",,7171149,,,,Machine,8,"Cannot attack the turn it is Summoned. While you control ""Toon World"" and your opponent controls no Toon monsters, this card can attack your opponent directly. If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step."
Toon Barrel Dragon,2600,DARK,2200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"['Toon', 'Effect']",,28112535,,,,Machine,7,"Cannot attack the turn it is Summoned. While you control ""Toon World"" and your opponent controls no Toon monsters, this card can attack your opponent directly. Once per turn: You can target 1 card on the field; toss a coin 3 times and destroy it if at least 2 of the results are Heads."
Toon Buster Blader,2600,EARTH,2300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"['Toon', 'Effect']",,61190918,,,,Warrior,7,"Cannot attack the turn it is Summoned. This card gains 500 ATK for each Dragon-Type monster your opponent controls or is in their Graveyard. While you control ""Toon World"" and your opponent controls no Toon monsters, this card can attack your opponent directly."
Toon Cannon Soldier,1400,DARK,1300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Toon'],,79875176,,,,Machine,4,"This card cannot attack the turn it is Summoned. If ""Toon World"" on the field is destroyed, destroy this card. While you control ""Toon World"" and your opponent controls no Toon Monsters, this card can attack your opponent directly. You can Tribute 1 monster; inflict 500 damage to your opponent."
Toon Cyber Dragon,2100,LIGHT,1600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"['Toon', 'Effect']",,83629030,,,,Machine,5,"If your opponent controls a monster and you control no monsters, you can Special Summon this card (from your hand). Cannot attack the turn it is Summoned. While you control ""Toon World"" and your opponent controls no Toon monsters, this card can attack your opponent directly."
Toon Dark Magician,2500,DARK,2100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"['Toon', 'Effect']",,21296502,,,,Spellcaster,7,"Cannot attack the turn it is Summoned. While you control ""Toon World"" and your opponent controls no Toon monsters, this card can attack your opponent directly. Once per turn: You can discard 1 ""Toon"" card, then activate 1 of these effects;
Åú Special Summon 1 Toon monster from your Deck, except ""Toon Dark Magician"", ignoring its Summoning conditions.
Åú Add 1 ""Toon"" Spell/Trap Card from your Deck to your hand."
Toon Dark Magician Girl,2000,DARK,1700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"['Toon', 'Effect']",,90960358,,,,Spellcaster,6,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by Tributing 1 monster, while you control ""Toon World"". If ""Toon World"" on the field is destroyed, destroy this card. Can attack your opponent directly, unless they control a Toon monster, in which case this card must target a Toon monster for its attacks. This card gains 300 ATK for every ""Dark Magician"" or ""Magician of Black Chaos"" in either player's Graveyard."
Toon Gemini Elf,1900,EARTH,900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"['Toon', 'Effect']",,42386471,,,,Spellcaster,4,"Cannot attack the turn it is Summoned. If ""Toon World"" on the field is destroyed, destroy this card. While you control ""Toon World"" and your opponent controls no Toon monsters, this card can attack your opponent directly. If this card inflicts battle damage to your opponent: Discard 1 random card from your opponent's hand."
Toon Goblin Attack Force,2300,EARTH,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Toon'],,15270885,,,,Warrior,4,"This card cannot attack the turn it is Summoned. If ""Toon World"" on the field is destroyed, destroy this card. While you control ""Toon World"" and your opponent controls no Toon Monsters, this card can attack your opponent directly. If this card attacks, it is changed to Defense Position at the end of the Battle Phase, and its battle position cannot be changed until the End Phase of your next turn."
Toon Masked Sorcerer,900,DARK,1400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"['Toon', 'Effect']",,16392422,,,,Spellcaster,4,"Cannot attack the turn it is Summoned. If ""Toon World"" on the field is destroyed, destroy this card. While you control ""Toon World"" and your opponent controls no Toon monsters, this card can attack your opponent directly. If this card inflicts battle damage to your opponent: Draw 1 card."
Toon Mermaid,1400,WATER,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Toon'],,65458948,,,,Aqua,4,"Cannot be Normal Summoned/Set. Cannot be Special Summoned unless you control a face-up ""Toon World"". Must first be Special Summoned (from your hand) by Tributing the same number of monsters needed for a Tribute Summon (normally 0). This card cannot attack the turn it is Special Summoned. You must pay 500 Life Points to declare an attack with this monster. If ""Toon World"" on the field is destroyed, destroy this card. This card can attack your opponent directly, unless they control a Toon Monster. If they do control one, this card must target a Toon Monster for its attacks."
Toon Summoned Skull,2500,DARK,1200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Toon'],,91842653,,,,Fiend,6,"(This card is always treated as an ""Archfiend"" card.)Cannot be Normal Summoned/Set. Cannot be Special Summoned unless you control ""Toon World"". Must first be Special Summoned (from your hand) by Tributing the same number of monsters needed for a Tribute Summon (normally 1). This card cannot attack the turn it is Special Summoned. You must pay 500 Life Points to declare an attack with this monster. If ""Toon World"" on the field is destroyed, destroy this card. This card can attack your opponent directly, unless they control a Toon Monster. If they do control one, this card must target a Toon Monster for its attacks."
Top Runner,1100,WIND,800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Tuner'],,53623827,,,,Machine,4,All face-up Synchro Monsters you control gain 600 ATK.
Topologic Bomber Dragon,3000,DARK,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"['Bottom', 'Bottom-Left', 'Bottom-Right', 'Top']",4,2+ Effect Monsters,"['Link', 'Effect']",,5821478,,,,Cyberse,,"If another monster is Special Summoned to a zone a Link Monster points to, while this monster is on the field: Destroy all monsters in the Main Monster Zones, also your other monsters cannot attack for the rest of this turn. After damage calculation, if this card attacked an opponent's monster: Inflict damage to your opponent equal to that monster's original ATK."
Topologic Trisbaena,2500,DARK,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"['Bottom-Left', 'Bottom-Right', 'Top']",3,2+ Effect Monsters,"['Link', 'Effect']",,72529749,,,,Cyberse,,"If a monster(s) is Special Summoned to a zone this card points to: Banish that monster(s) and as many Spells and Traps on the field as possible, and if you do, inflict 500 damage to your opponent for each of their cards banished by this effect."
Torapart,600,DARK,600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Tuner'],,83370323,,,,Warrior,2,"This card cannot be used as a Synchro Material Monster, except for the Synchro Summon of a Warrior-Type Synchro Monster. If the Synchro Monster that used this card as a Synchro Material Monster attacks, your opponent cannot activate Trap Cards until the end of the Damage Step."
Torike,1200,EARTH,600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,80813021,,,,Beast,3,"Although a poor defender, this monster's sharp horn gives it an edge when attacking."
Tornado Bird,1100,WIND,1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,71283180,,,,Winged Beast,4,FLIP: Return 2 Spell or Trap Cards on the field to their owners' hands.
Tornado Dragon,2100,WIND,2000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,2 Level 4 monsters,"['Xyz', 'Effect']",,6983839,,,,Wyrm,4,"Once per turn, during either playerÅfs turn: You can detach 1 Xyz Material from this card, then target 1 Spell/Trap Card on the field; destroy it."
Torpedo Fish,1000,WATER,1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,90337190,,,,Fish,3,"While ""Umi"" is face-up on the field, this card is unaffected by any Spell Cards."
Torque Tune Gear,0,LIGHT,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"['Union', 'Tuner', 'Effect']",,79538761,,,,Machine,1,"Once per turn, you can either: Target 1 monster you control; equip this card to that target, OR: Unequip this card and Special Summon it. A monster equipped with this card is treated as a Tuner, it gains 500 ATK and DEF, also if the equipped monster would be destroyed by battle or card effect, destroy this card instead."
Total Defense Shogun,1550,DARK,2500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,75372290,,,,Warrior,6,"This card is changed to Defense Position when it is Normal Summoned or Flip Summoned successfully. This card can attack while it is in Defense Position. If this card attacks while in Defense Position, apply the ATK of this card for damage calculation."
Totem Bird,1900,WIND,1400,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,2 Level 3 WIND monsters,"['Xyz', 'Effect']",,71068247,,,,Winged Beast,3,"During either player's turn, when a Spell/Trap Card is activated: You can detach 2 Xyz Materials from this card; negate the activation, and if you do, destroy it. This card loses 300 ATK while it has no Xyz Materials."
Totem Dragon,400,EARTH,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,564541,,,,Dragon,2,"This card can be treated as 2 Tributes for the Tribute Summon of a Dragon-Type monster. If this card is in your Graveyard during your Standby Phase and you control no monsters, you can Special Summon this card in Attack Position. You cannot activate this effect if there are any monsters in your Graveyard that are not Dragon-Type. If this card is Special Summoned with this effect, remove it from play when it is removed from the field."
Totem Five,500,FIRE,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,56346071,,,,Rock,3,"If 5 monsters are Special Summoned at the same time, including this card: Destroy as many cards your opponent controls as possible, and if you do, inflict 500 damage to your opponent for each card destroyed."
Tour Bus From the Underworld,1000,DARK,1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,52823314,,,,Fiend,3,"When this card is sent to the Graveyard: Target 1 monster in either player's Graveyard, except ""Tour Bus From the Underworld""; shuffle that target into the Deck."
Tour Bus To Forbidden Realms,600,DARK,1000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,89732524,,,,Fiend,3,"FLIP: Add 1 Fiend-Type monster from your Deck to your hand, except a DARK or LIGHT monster."
Tour Guide From the Underworld,1000,DARK,600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,10802915,,,,Fiend,3,"When this card is Normal Summoned: You can Special Summon 1 Level 3 Fiend-Type monster from your hand or Deck, but its effects are negated, also it cannot be used as a Synchro Material."
Toy Knight,200,EARTH,1200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,1826676,,,,Machine,4,"Cannot be Special Summoned from the Deck. If your opponent controls more monsters than you do, you can Special Summon this card (from your hand). When this card is Normal or Special Summoned: You can Special Summon 1 ""Toy Knight"" from your hand."
Toy Magician,1600,LIGHT,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,58132856,,,,Spellcaster,4,"You can Set this card face-down in your Spell & Trap Card Zone as a Spell Card. If this face-down card in your Spell & Trap Card Zone is destroyed by an opponent's card effect and sent to the Graveyard, Special Summon it during the End Phase. When this card is Flip Summoned, destroy Spell or Trap Cards on the field equal to the number of ""Toy Magicians"" on the field."
Tradetoad,100,WATER,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,23408872,,,,Aqua,1,"Once per turn, you can Tribute 1 Aqua-Type monster to select 1 ""Frog"" monster in your Graveyard, except ""Frog the Jam"". Special Summon that monster from your Graveyard."
Traffic Ghost,1800,DARK,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"['Bottom', 'Bottom-Left', 'Bottom-Right']",3,3 monsters,['Link'],,41248270,,,,Cyberse,,
Tragoedia,?,DARK,?,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,98777036,,,,Fiend,10,"When you take battle damage: You can Special Summon this card from your hand. Gains 600 ATK/DEF for each card in your hand. Once per turn: You can send 1 monster from your hand to the GY, then target 1 face-up monster your opponent controls with the same Level the sent monster had in the hand; take control of that face-up monster. Once per turn: You can target 1 monster in your GY; this card's Level becomes the same as that target's, until the end of this turn."
Trakodon,1300,EARTH,800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Normal'],,42348802,,,,Dinosaur,3,A tiger-striped dragon that is often seen racing across the wasteland at tremendous speeds.
Trance Archfiend,1500,DARK,500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,['Effect'],,94283662,,,,Fiend,4,"Once per turn: You can discard 1 Fiend-Type monster, and if you do, this card gains 500 ATK until the end of this turn. When this card you control is destroyed and sent to your Graveyard: You can target 1 of your banished DARK monsters; add that target to your hand."
